lineup_type,lambda,selfish_agent,game_idx,seed,turn_order,agent,expected_production,final_vp,total_resources_in_hand,prod_gini_game
BASELINE,nan,AB,44,45,0,R,0.333333,2,1,0.111111
BASELINE,nan,AB,44,45,1,R,0.583333,10,4,0.111111
BASELINE,nan,AB,44,45,2,AB,0.583333,2,9,0.111111
BASELINE,nan,AB,45,46,0,R,0.25,4,6,0.176871
BASELINE,nan,AB,45,46,1,R,0.5,2,5,0.176871
BASELINE,nan,AB,45,46,2,AB,0.611111,10,2,0.176871
BASELINE,nan,AB,46,47,0,R,0.416667,2,2,0.146667
BASELINE,nan,AB,46,47,1,R,0.333333,2,3,0.146667
BASELINE,nan,AB,46,47,2,AB,0.638889,10,6,0.146667
BASELINE,nan,AB,47,48,0,R,0.611111,10,4,0.285714
BASELINE,nan,AB,47,48,1,R,0.444444,2,2,0.285714
BASELINE,nan,AB,47,48,2,AB,0.111111,2,5,0.285714
BASELINE,nan,AB,48,49,0,R,0.194444,2,3,0.288288
BASELINE,nan,AB,48,49,1,R,0.194444,2,5,0.288288
BASELINE,nan,AB,48,49,2,AB,0.638889,10,5,0.288288
BASELINE,nan,AB,49,50,0,R,0.388889,5,6,0.099291
BASELINE,nan,AB,49,50,1,R,0.555556,10,13,0.099291
BASELINE,nan,AB,49,50,2,AB,0.361111,5,3,0.099291
BASELINE,nan,AB,50,51,0,R,0.222222,2,1,0.481481
BASELINE,nan,AB,50,51,1,R,0.75,10,4,0.481481
BASELINE,nan,AB,50,51,2,AB,0.027778,2,1,0.481481
BASELINE,nan,AB,51,52,0,R,0.416667,2,10,0.166667
BASELINE,nan,AB,51,52,1,R,0.333333,2,5,0.166667
BASELINE,nan,AB,51,52,2,AB,0.694444,10,4,0.166667
BASELINE,nan,AB,52,53,0,R,0.611111,10,3,0.25641
BASELINE,nan,AB,52,53,1,R,0.194444,2,2,0.25641
BASELINE,nan,AB,52,53,2,AB,0.277778,3,3,0.25641
BASELINE,nan,AB,53,54,0,R,0.555556,4,3,0.246914
BASELINE,nan,AB,53,54,1,R,0.194444,3,4,0.246914
BASELINE,nan,AB,53,54,2,AB,0.75,10,3,0.246914
BASELINE,nan,AB,54,55,0,R,0.194444,2,2,0.20915
BASELINE,nan,AB,54,55,1,R,0.638889,10,6,0.20915
BASELINE,nan,AB,54,55,2,AB,0.583333,2,4,0.20915
BASELINE,nan,AB,55,56,0,R,0.583333,10,6,0.148148
BASELINE,nan,AB,55,56,1,R,0.305556,2,4,0.148148
BASELINE,nan,AB,55,56,2,AB,0.361111,5,3,0.148148
BASELINE,nan,AB,56,57,0,R,0.388889,2,2,0.213333
BASELINE,nan,AB,56,57,1,R,0.277778,2,2,0.213333
BASELINE,nan,AB,56,57,2,AB,0.722222,10,2,0.213333
BASELINE,nan,AB,57,58,0,R,0.666667,11,4,0.163265
BASELINE,nan,AB,57,58,1,R,0.333333,2,3,0.163265
BASELINE,nan,AB,57,58,2,AB,0.361111,2,5,0.163265
BASELINE,nan,AB,58,59,0,R,0.527778,6,1,0.072727
BASELINE,nan,AB,58,59,1,R,0.583333,10,9,0.072727
BASELINE,nan,AB,58,59,2,AB,0.416667,3,2,0.072727
BASELINE,nan,AB,59,60,0,R,0.388889,2,1,0.153846
BASELINE,nan,AB,59,60,1,R,0.694444,10,5,0.153846
BASELINE,nan,AB,59,60,2,AB,0.361111,2,7,0.153846
BASELINE,nan,AB,60,61,0,R,0.305556,2,4,0.133333
BASELINE,nan,AB,60,61,1,R,0.5,4,3,0.133333
BASELINE,nan,AB,60,61,2,AB,0.583333,10,5,0.133333
BASELINE,nan,AB,61,62,0,R,0.583333,10,7,0.121212
BASELINE,nan,AB,61,62,1,R,0.611111,8,8,0.121212
BASELINE,nan,AB,61,62,2,AB,0.333333,4,4,0.121212
BASELINE,nan,AB,62,63,0,R,0.388889,4,3,0.123457
BASELINE,nan,AB,62,63,1,R,0.666667,10,3,0.123457
BASELINE,nan,AB,62,63,2,AB,0.444444,3,3,0.123457
BASELINE,nan,AB,63,64,0,R,0.5,2,10,0.055556
BASELINE,nan,AB,63,64,1,R,0.527778,2,5,0.055556
BASELINE,nan,AB,63,64,2,AB,0.638889,10,5,0.055556
BASELINE,nan,AB,64,65,0,R,0.527778,6,2,0.122222
BASELINE,nan,AB,64,65,1,R,0.722222,10,1,0.122222
BASELINE,nan,AB,64,65,2,AB,0.416667,2,4,0.122222
BASELINE,nan,AB,65,66,0,R,0.305556,2,4,0.169935
BASELINE,nan,AB,65,66,1,R,0.444444,3,5,0.169935
BASELINE,nan,AB,65,66,2,AB,0.666667,10,2,0.169935
BASELINE,nan,AB,66,67,0,R,0.138889,2,0,0.30303
BASELINE,nan,AB,66,67,1,R,0.694444,10,3,0.30303
BASELINE,nan,AB,66,67,2,AB,0.388889,2,3,0.30303
BASELINE,nan,AB,67,68,0,R,0.638889,10,5,0.237037
BASELINE,nan,AB,67,68,1,R,0.194444,2,2,0.237037
BASELINE,nan,AB,67,68,2,AB,0.416667,3,1,0.237037
BASELINE,nan,AB,68,69,0,R,0.666667,10,6,0.190476
BASELINE,nan,AB,68,69,1,R,0.416667,3,4,0.190476
BASELINE,nan,AB,68,69,2,AB,0.277778,2,3,0.190476
BASELINE,nan,AB,69,70,0,R,0.25,2,6,0.20915
BASELINE,nan,AB,69,70,1,R,0.472222,3,5,0.20915
BASELINE,nan,AB,69,70,2,AB,0.694444,10,2,0.20915
BASELINE,nan,AB,70,71,0,R,0.055556,2,2,0.365079
BASELINE,nan,AB,70,71,1,R,0.416667,3,2,0.365079
BASELINE,nan,AB,70,71,2,AB,0.694444,10,2,0.365079
BASELINE,nan,AB,71,72,0,R,0.5,3,6,0.098765
BASELINE,nan,AB,71,72,1,R,0.611111,10,5,0.098765
BASELINE,nan,AB,71,72,2,AB,0.388889,3,3,0.098765
BASELINE,nan,AB,72,73,0,R,0.333333,2,3,0.231293
BASELINE,nan,AB,72,73,1,R,0.277778,3,1,0.231293
BASELINE,nan,AB,72,73,2,AB,0.75,10,7,0.231293
BASELINE,nan,AB,73,74,0,R,0.638889,10,5,0.128205
BASELINE,nan,AB,73,74,1,R,0.361111,2,2,0.128205
BASELINE,nan,AB,73,74,2,AB,0.444444,2,5,0.128205
BASELINE,nan,AB,74,75,0,R,0.388889,2,4,0.113208
BASELINE,nan,AB,74,75,1,R,0.638889,10,14,0.113208
BASELINE,nan,AB,74,75,2,AB,0.444444,2,6,0.113208
BASELINE,nan,AB,75,76,0,R,0.361111,2,3,0.130435
BASELINE,nan,AB,75,76,1,R,0.583333,10,5,0.130435
BASELINE,nan,AB,75,76,2,AB,0.333333,2,3,0.130435
BASELINE,nan,AB,76,77,0,R,0.444444,3,3,0.083333
BASELINE,nan,AB,76,77,1,R,0.638889,10,5,0.083333
BASELINE,nan,AB,76,77,2,AB,0.472222,4,9,0.083333
BASELINE,nan,AB,77,78,0,R,0.166667,2,2,0.272727
BASELINE,nan,AB,77,78,1,R,0.666667,10,4,0.272727
BASELINE,nan,AB,77,78,2,AB,0.388889,3,6,0.272727
BASELINE,nan,AB,78,79,0,R,0.25,2,5,0.210526
BASELINE,nan,AB,78,79,1,R,0.583333,5,6,0.210526
BASELINE,nan,AB,78,79,2,AB,0.75,10,3,0.210526
BASELINE,nan,AB,79,80,0,R,0.472222,2,7,0.226667
BASELINE,nan,AB,79,80,1,R,0.694444,10,4,0.226667
BASELINE,nan,AB,79,80,2,AB,0.222222,3,1,0.226667
BASELINE,nan,AB,80,81,0,R,0.694444,10,10,0.231293
BASELINE,nan,AB,80,81,1,R,0.222222,2,4,0.231293
BASELINE,nan,AB,80,81,2,AB,0.444444,2,1,0.231293
BASELINE,nan,AB,81,82,0,R,0.222222,2,3,0.204082
BASELINE,nan,AB,81,82,1,R,0.5,2,4,0.204082
BASELINE,nan,AB,81,82,2,AB,0.638889,10,6,0.204082
BASELINE,nan,AB,82,83,0,R,0.277778,2,5,0.243902
BASELINE,nan,AB,82,83,1,R,0.638889,10,5,0.243902
BASELINE,nan,AB,82,83,2,AB,0.222222,2,2,0.243902
BASELINE,nan,AB,83,84,0,R,0.694444,10,2,0.150943
BASELINE,nan,AB,83,84,1,R,0.361111,2,3,0.150943
BASELINE,nan,AB,83,84,2,AB,0.416667,4,3,0.150943
BASELINE,nan,AB,84,85,0,R,0.388889,4,1,0.194444
BASELINE,nan,AB,84,85,1,R,0.666667,10,2,0.194444
BASELINE,nan,AB,84,85,2,AB,0.277778,3,4,0.194444
BASELINE,nan,AB,85,86,0,R,0.472222,2,2,0.146667
BASELINE,nan,AB,85,86,1,R,0.305556,2,2,0.146667
BASELINE,nan,AB,85,86,2,AB,0.611111,10,2,0.146667
BASELINE,nan,AB,86,87,0,R,0.194444,2,4,0.217949
BASELINE,nan,AB,86,87,1,R,0.666667,10,7,0.217949
BASELINE,nan,AB,86,87,2,AB,0.583333,3,5,0.217949
BASELINE,nan,AB,87,88,0,R,0.25,2,3,0.205128
BASELINE,nan,AB,87,88,1,R,0.25,3,2,0.205128
BASELINE,nan,AB,87,88,2,AB,0.583333,10,3,0.205128
BASELINE,nan,AB,88,89,0,R,0.277778,2,5,0.30303
BASELINE,nan,AB,88,89,1,R,0.194444,2,4,0.30303
BASELINE,nan,AB,88,89,2,AB,0.75,10,4,0.30303
BASELINE,nan,AB,89,90,0,R,0.333333,2,3,0.196078
BASELINE,nan,AB,89,90,1,R,0.75,10,1,0.196078
BASELINE,nan,AB,89,90,2,AB,0.333333,2,6,0.196078
BASELINE,nan,AB,90,91,0,R,0.222222,3,3,0.246377
BASELINE,nan,AB,90,91,1,R,0.694444,10,15,0.246377
BASELINE,nan,AB,90,91,2,AB,0.361111,4,1,0.246377
BASELINE,nan,AB,91,92,0,R,0.527778,2,4,0.318182
BASELINE,nan,AB,91,92,1,R,0.638889,10,1,0.318182
BASELINE,nan,AB,91,92,2,AB,0.055556,2,1,0.318182
BASELINE,nan,AB,92,93,0,R,0.222222,4,5,0.281481
BASELINE,nan,AB,92,93,1,R,0.75,10,5,0.281481
BASELINE,nan,AB,92,93,2,AB,0.277778,2,5,0.281481
BASELINE,nan,AB,93,94,0,R,0.666667,10,6,0.222222
BASELINE,nan,AB,93,94,1,R,0.444444,3,3,0.222222
BASELINE,nan,AB,93,94,2,AB,0.222222,2,2,0.222222
BASELINE,nan,AB,94,95,0,R,0.611111,10,7,0.211382
BASELINE,nan,AB,94,95,1,R,0.25,2,2,0.211382
BASELINE,nan,AB,94,95,2,AB,0.277778,2,6,0.211382
BASELINE,nan,AB,95,96,0,R,0.472222,2,5,0.067797
BASELINE,nan,AB,95,96,1,R,0.638889,10,5,0.067797
BASELINE,nan,AB,95,96,2,AB,0.527778,5,8,0.067797
BASELINE,nan,AB,96,97,0,R,0.277778,3,1,0.148148
BASELINE,nan,AB,96,97,1,R,0.416667,4,6,0.148148
BASELINE,nan,AB,96,97,2,AB,0.555556,10,8,0.148148
BASELINE,nan,AB,97,98,0,R,0.222222,3,3,0.333333
BASELINE,nan,AB,97,98,1,R,0.166667,2,3,0.333333
BASELINE,nan,AB,97,98,2,AB,0.722222,10,1,0.333333
BASELINE,nan,AB,98,99,0,R,0.361111,2,5,0.180556
BASELINE,nan,AB,98,99,1,R,0.666667,10,6,0.180556
BASELINE,nan,AB,98,99,2,AB,0.305556,2,4,0.180556
BASELINE,nan,AB,99,100,0,R,0.527778,4,3,0.1
BASELINE,nan,AB,99,100,1,R,0.444444,2,3,0.1
BASELINE,nan,AB,99,100,2,AB,0.694444,10,7,0.1
BASELINE,nan,MCTS,0,1,0,R,0.527778,10,6,0.066667
BASELINE,nan,MCTS,0,1,1,R,0.472222,9,4,0.066667
BASELINE,nan,MCTS,0,1,2,MCTS,0.388889,2,1,0.066667
BASELINE,nan,MCTS,1,2,0,R,0.694444,10,3,0.20915
BASELINE,nan,MCTS,1,2,1,R,0.472222,3,12,0.20915
BASELINE,nan,MCTS,1,2,2,MCTS,0.25,2,8,0.20915
BASELINE,nan,MCTS,2,3,0,R,0.472222,10,5,0.257576
BASELINE,nan,MCTS,2,3,1,R,0.611111,4,6,0.257576
BASELINE,nan,MCTS,2,3,2,MCTS,0.138889,2,3,0.257576
BASELINE,nan,MCTS,3,4,0,R,0.222222,2,6,0.141414
BASELINE,nan,MCTS,3,4,1,R,0.277778,4,7,0.141414
BASELINE,nan,MCTS,3,4,2,MCTS,0.416667,10,5,0.141414
BASELINE,nan,MCTS,4,5,0,R,0.555556,10,9,0.25641
BASELINE,nan,MCTS,4,5,1,R,0.138889,4,2,0.25641
BASELINE,nan,MCTS,4,5,2,MCTS,0.388889,4,1,0.25641
BASELINE,nan,MCTS,5,6,0,R,0.388889,5,8,0.081301
BASELINE,nan,MCTS,5,6,1,R,0.305556,2,8,0.081301
BASELINE,nan,MCTS,5,6,2,MCTS,0.444444,10,2,0.081301
BASELINE,nan,MCTS,6,7,0,R,0.388889,10,4,0.211382
BASELINE,nan,MCTS,6,7,1,R,0.194444,4,5,0.211382
BASELINE,nan,MCTS,6,7,2,MCTS,0.555556,3,4,0.211382
BASELINE,nan,MCTS,7,8,0,R,0.388889,8,3,0.057971
BASELINE,nan,MCTS,7,8,1,R,0.388889,6,4,0.057971
BASELINE,nan,MCTS,7,8,2,MCTS,0.5,10,1,0.057971
BASELINE,nan,MCTS,8,9,0,R,0.305556,5,7,0.205128
BASELINE,nan,MCTS,8,9,1,R,0.555556,10,2,0.205128
BASELINE,nan,MCTS,8,9,2,MCTS,0.222222,6,5,0.205128
BASELINE,nan,MCTS,9,10,0,R,0.5,11,11,0.166667
BASELINE,nan,MCTS,9,10,1,R,0.25,3,5,0.166667
BASELINE,nan,MCTS,9,10,2,MCTS,0.25,4,5,0.166667
BASELINE,nan,MCTS,10,11,0,R,0.388889,4,5,0.156863
BASELINE,nan,MCTS,10,11,1,R,0.388889,10,6,0.156863
BASELINE,nan,MCTS,10,11,2,MCTS,0.166667,2,4,0.156863
BASELINE,nan,MCTS,11,12,0,R,0.194444,3,3,0.232558
BASELINE,nan,MCTS,11,12,1,R,0.611111,10,2,0.232558
BASELINE,nan,MCTS,11,12,2,MCTS,0.388889,3,5,0.232558
BASELINE,nan,MCTS,12,13,0,R,0.388889,3,6,0.108527
BASELINE,nan,MCTS,12,13,1,R,0.5,11,9,0.108527
BASELINE,nan,MCTS,12,13,2,MCTS,0.305556,4,4,0.108527
BASELINE,nan,MCTS,13,14,0,R,0.222222,2,5,0.144144
BASELINE,nan,MCTS,13,14,1,R,0.444444,10,1,0.144144
BASELINE,nan,MCTS,13,14,2,MCTS,0.361111,7,4,0.144144
BASELINE,nan,MCTS,14,15,0,R,0.527778,8,6,0.188406
BASELINE,nan,MCTS,14,15,1,R,0.555556,10,5,0.188406
BASELINE,nan,MCTS,14,15,2,MCTS,0.194444,3,4,0.188406
BASELINE,nan,MCTS,15,16,0,R,0.333333,10,2,0.079365
BASELINE,nan,MCTS,15,16,1,R,0.361111,6,6,0.079365
BASELINE,nan,MCTS,15,16,2,MCTS,0.472222,9,10,0.079365
BASELINE,nan,MCTS,16,17,0,R,0.444444,5,8,0.146341
BASELINE,nan,MCTS,16,17,1,R,0.222222,5,4,0.146341
BASELINE,nan,MCTS,16,17,2,MCTS,0.472222,10,9,0.146341
BASELINE,nan,MCTS,17,18,0,R,0.388889,8,7,0.117647
BASELINE,nan,MCTS,17,18,1,R,0.638889,10,9,0.117647
BASELINE,nan,MCTS,17,18,2,MCTS,0.388889,5,8,0.117647
BASELINE,nan,MCTS,18,19,0,R,0.611111,9,12,0.08805
BASELINE,nan,MCTS,18,19,1,R,0.444444,10,3,0.08805
BASELINE,nan,MCTS,18,19,2,MCTS,0.416667,8,5,0.08805
BASELINE,nan,MCTS,19,20,0,R,0.472222,6,8,0.027778
BASELINE,nan,MCTS,19,20,1,R,0.444444,8,8,0.027778
BASELINE,nan,MCTS,19,20,2,MCTS,0.416667,10,4,0.027778
BASELINE,nan,MCTS,20,21,0,R,0.694444,4,1,0.084656
BASELINE,nan,MCTS,20,21,1,R,0.583333,3,6,0.084656
BASELINE,nan,MCTS,20,21,2,MCTS,0.472222,10,5,0.084656
BASELINE,nan,MCTS,21,22,0,R,0.305556,5,5,0.095238
BASELINE,nan,MCTS,21,22,1,R,0.472222,10,11,0.095238
BASELINE,nan,MCTS,21,22,2,MCTS,0.388889,4,2,0.095238
BASELINE,nan,MCTS,22,23,0,R,0.527778,10,8,0.052288
BASELINE,nan,MCTS,22,23,1,R,0.472222,5,3,0.052288
BASELINE,nan,MCTS,22,23,2,MCTS,0.416667,5,8,0.052288
BASELINE,nan,MCTS,23,24,0,R,0.638889,10,13,0.19697
BASELINE,nan,MCTS,23,24,1,R,0.305556,2,5,0.19697
BASELINE,nan,MCTS,23,24,2,MCTS,0.277778,2,4,0.19697
BASELINE,nan,MCTS,24,25,0,R,0.194444,10,9,0.188034
BASELINE,nan,MCTS,24,25,1,R,0.388889,7,7,0.188034
BASELINE,nan,MCTS,24,25,2,MCTS,0.5,7,5,0.188034
BASELINE,nan,MCTS,25,26,0,R,0.444444,3,8,0.077519
BASELINE,nan,MCTS,25,26,1,R,0.305556,4,5,0.077519
BASELINE,nan,MCTS,25,26,2,MCTS,0.444444,11,4,0.077519
BASELINE,nan,MCTS,26,27,0,R,0.444444,9,8,0.157895
BASELINE,nan,MCTS,26,27,1,R,0.194444,6,6,0.157895
BASELINE,nan,MCTS,26,27,2,MCTS,0.416667,10,4,0.157895
BASELINE,nan,MCTS,27,28,0,R,0.25,10,2,0.205128
BASELINE,nan,MCTS,27,28,1,R,0.583333,9,13,0.205128
BASELINE,nan,MCTS,27,28,2,MCTS,0.25,8,4,0.205128
BASELINE,nan,MCTS,28,29,0,R,0.527778,8,6,0.101449
BASELINE,nan,MCTS,28,29,1,R,0.333333,10,2,0.101449
BASELINE,nan,MCTS,28,29,2,MCTS,0.416667,6,9,0.101449
BASELINE,nan,MCTS,29,30,0,R,0.527778,9,7,0.178862
BASELINE,nan,MCTS,29,30,1,R,0.388889,10,8,0.178862
BASELINE,nan,MCTS,29,30,2,MCTS,0.222222,6,5,0.178862
BASELINE,nan,MCTS,30,31,0,R,0.444444,10,1,0.055556
BASELINE,nan,MCTS,30,31,1,R,0.5,7,10,0.055556
BASELINE,nan,MCTS,30,31,2,MCTS,0.388889,2,9,0.055556
BASELINE,nan,MCTS,31,32,0,R,0.444444,2,7,0.040816
BASELINE,nan,MCTS,31,32,1,R,0.5,5,14,0.040816
BASELINE,nan,MCTS,31,32,2,MCTS,0.416667,10,4,0.040816
BASELINE,nan,MCTS,32,33,0,R,0.416667,3,12,0.069444
BASELINE,nan,MCTS,32,33,1,R,0.388889,7,5,0.069444
BASELINE,nan,MCTS,32,33,2,MCTS,0.527778,10,3,0.069444
BASELINE,nan,MCTS,33,34,0,R,0.527778,6,7,0.183333
BASELINE,nan,MCTS,33,34,1,R,0.361111,10,7,0.183333
BASELINE,nan,MCTS,33,34,2,MCTS,0.222222,6,5,0.183333
BASELINE,nan,MCTS,34,35,0,R,0.472222,10,10,0.309524
BASELINE,nan,MCTS,34,35,1,R,0.194444,2,5,0.309524
BASELINE,nan,MCTS,34,35,2,MCTS,0.111111,2,1,0.309524
BASELINE,nan,MCTS,35,36,0,R,0.388889,2,3,0.056738
BASELINE,nan,MCTS,35,36,1,R,0.416667,4,3,0.056738
BASELINE,nan,MCTS,35,36,2,MCTS,0.5,10,5,0.056738
BASELINE,nan,MCTS,36,37,0,R,0.583333,10,4,0.242424
BASELINE,nan,MCTS,36,37,1,R,0.138889,2,3,0.242424
BASELINE,nan,MCTS,36,37,2,MCTS,0.5,4,3,0.242424
BASELINE,nan,MCTS,37,38,0,R,0.611111,10,2,0.263158
BASELINE,nan,MCTS,37,38,1,R,0.194444,3,6,0.263158
BASELINE,nan,MCTS,37,38,2,MCTS,0.25,8,5,0.263158
BASELINE,nan,MCTS,38,39,0,R,0.25,10,2,0.166667
BASELINE,nan,MCTS,38,39,1,R,0.333333,2,5,0.166667
BASELINE,nan,MCTS,38,39,2,MCTS,0.527778,8,5,0.166667
BASELINE,nan,MCTS,39,40,0,R,0.277778,3,4,0.117647
BASELINE,nan,MCTS,39,40,1,R,0.25,3,2,0.117647
BASELINE,nan,MCTS,39,40,2,MCTS,0.416667,10,4,0.117647
BASELINE,nan,MCTS,40,41,0,R,0.583333,10,5,0.217391
BASELINE,nan,MCTS,40,41,1,R,0.527778,2,6,0.217391
BASELINE,nan,MCTS,40,41,2,MCTS,0.166667,2,3,0.217391
BASELINE,nan,MCTS,41,42,0,R,0.555556,10,5,0.216216
BASELINE,nan,MCTS,41,42,1,R,0.25,9,4,0.216216
BASELINE,nan,MCTS,41,42,2,MCTS,0.222222,2,6,0.216216
BASELINE,nan,MCTS,42,43,0,R,0.444444,4,10,0.028986
BASELINE,nan,MCTS,42,43,1,R,0.444444,10,5,0.028986
BASELINE,nan,MCTS,42,43,2,MCTS,0.388889,5,6,0.028986
BASELINE,nan,MCTS,43,44,0,R,0.555556,5,5,0.050314
BASELINE,nan,MCTS,43,44,1,R,0.472222,3,3,0.050314
BASELINE,nan,MCTS,43,44,2,MCTS,0.444444,10,5,0.050314
BASELINE,nan,MCTS,44,45,0,R,0.222222,7,3,0.15
BASELINE,nan,MCTS,44,45,1,R,0.472222,10,7,0.15
BASELINE,nan,MCTS,44,45,2,MCTS,0.416667,7,8,0.15
BASELINE,nan,MCTS,45,46,0,R,0.25,2,7,0.152778
BASELINE,nan,MCTS,45,46,1,R,0.527778,4,5,0.152778
BASELINE,nan,MCTS,45,46,2,MCTS,0.555556,10,7,0.152778
BASELINE,nan,MCTS,46,47,0,R,0.194444,3,2,0.196078
BASELINE,nan,MCTS,46,47,1,R,0.277778,8,6,0.196078
BASELINE,nan,MCTS,46,47,2,MCTS,0.472222,10,7,0.196078
BASELINE,nan,MCTS,47,48,0,R,0.472222,10,4,0.062016
BASELINE,nan,MCTS,47,48,1,R,0.361111,4,4,0.062016
BASELINE,nan,MCTS,47,48,2,MCTS,0.361111,5,2,0.062016
BASELINE,nan,MCTS,48,49,0,R,0.444444,10,7,0.181818
BASELINE,nan,MCTS,48,49,1,R,0.222222,4,9,0.181818
BASELINE,nan,MCTS,48,49,2,MCTS,0.555556,2,7,0.181818
BASELINE,nan,MCTS,49,50,0,R,0.305556,2,6,0.068376
BASELINE,nan,MCTS,49,50,1,R,0.361111,5,4,0.068376
BASELINE,nan,MCTS,49,50,2,MCTS,0.416667,10,5,0.068376
BASELINE,nan,MCTS,50,51,0,R,0.361111,4,5,0.081633
BASELINE,nan,MCTS,50,51,1,R,0.527778,6,7,0.081633
BASELINE,nan,MCTS,50,51,2,MCTS,0.472222,10,4,0.081633
BASELINE,nan,MCTS,51,52,0,R,0.416667,10,4,0.028369
BASELINE,nan,MCTS,51,52,1,R,0.472222,6,9,0.028369
BASELINE,nan,MCTS,51,52,2,MCTS,0.416667,7,3,0.028369
BASELINE,nan,MCTS,52,53,0,R,0.5,9,11,0.072464
BASELINE,nan,MCTS,52,53,1,R,0.416667,8,7,0.072464
BASELINE,nan,MCTS,52,53,2,MCTS,0.361111,10,4,0.072464
BASELINE,nan,MCTS,53,54,0,R,0.583333,10,7,0.232558
BASELINE,nan,MCTS,53,54,1,R,0.166667,6,5,0.232558
BASELINE,nan,MCTS,53,54,2,MCTS,0.444444,5,10,0.232558
BASELINE,nan,MCTS,54,55,0,R,0.416667,9,6,0.043478
BASELINE,nan,MCTS,54,55,1,R,0.472222,10,7,0.043478
BASELINE,nan,MCTS,54,55,2,MCTS,0.388889,4,7,0.043478
BASELINE,nan,MCTS,55,56,0,R,0.583333,11,9,0.222222
BASELINE,nan,MCTS,55,56,1,R,0.222222,2,3,0.222222
BASELINE,nan,MCTS,55,56,2,MCTS,0.277778,3,4,0.222222
BASELINE,nan,MCTS,56,57,0,R,0.361111,4,3,0.138365
BASELINE,nan,MCTS,56,57,1,R,0.444444,2,8,0.138365
BASELINE,nan,MCTS,56,57,2,MCTS,0.666667,10,6,0.138365
BASELINE,nan,MCTS,57,58,0,R,0.583333,11,14,0.089744
BASELINE,nan,MCTS,57,58,1,R,0.472222,3,6,0.089744
BASELINE,nan,MCTS,57,58,2,MCTS,0.388889,3,4,0.089744
BASELINE,nan,MCTS,58,59,0,R,0.444444,4,5,0.060606
BASELINE,nan,MCTS,58,59,1,R,0.444444,10,6,0.060606
BASELINE,nan,MCTS,58,59,2,MCTS,0.333333,3,4,0.060606
BASELINE,nan,MCTS,59,60,0,R,0.361111,10,1,0.085106
BASELINE,nan,MCTS,59,60,1,R,0.527778,6,3,0.085106
BASELINE,nan,MCTS,59,60,2,MCTS,0.416667,5,2,0.085106
BASELINE,nan,MCTS,60,61,0,R,0.472222,6,10,0.04
BASELINE,nan,MCTS,60,61,1,R,0.5,5,0,0.04
BASELINE,nan,MCTS,60,61,2,MCTS,0.416667,10,6,0.04
BASELINE,nan,MCTS,61,62,0,R,0.5,10,6,0.166667
BASELINE,nan,MCTS,61,62,1,R,0.222222,3,2,0.166667
BASELINE,nan,MCTS,61,62,2,MCTS,0.388889,4,5,0.166667
BASELINE,nan,MCTS,62,63,0,R,0.333333,5,4,0.086957
BASELINE,nan,MCTS,62,63,1,R,0.5,10,4,0.086957
BASELINE,nan,MCTS,62,63,2,MCTS,0.444444,9,2,0.086957
BASELINE,nan,MCTS,63,64,0,R,0.472222,10,5,0.013333
BASELINE,nan,MCTS,63,64,1,R,0.472222,8,15,0.013333
BASELINE,nan,MCTS,63,64,2,MCTS,0.444444,4,14,0.013333
BASELINE,nan,MCTS,64,65,0,R,0.388889,3,6,0.095238
BASELINE,nan,MCTS,64,65,1,R,0.555556,2,2,0.095238
BASELINE,nan,MCTS,64,65,2,MCTS,0.611111,10,4,0.095238
BASELINE,nan,MCTS,65,66,0,R,0.361111,3,3,0.057971
BASELINE,nan,MCTS,65,66,1,R,0.444444,10,3,0.057971
BASELINE,nan,MCTS,65,66,2,MCTS,0.472222,4,11,0.057971
BASELINE,nan,MCTS,66,67,0,R,0.083333,3,3,0.367816
BASELINE,nan,MCTS,66,67,1,R,0.527778,10,5,0.367816
BASELINE,nan,MCTS,66,67,2,MCTS,0.194444,3,2,0.367816
BASELINE,nan,MCTS,67,68,0,R,0.638889,10,11,0.135593
BASELINE,nan,MCTS,67,68,1,R,0.666667,2,8,0.135593
BASELINE,nan,MCTS,67,68,2,MCTS,0.333333,3,5,0.135593
BASELINE,nan,MCTS,68,69,0,R,0.472222,2,7,0.113475
BASELINE,nan,MCTS,68,69,1,R,0.527778,3,3,0.113475
BASELINE,nan,MCTS,68,69,2,MCTS,0.305556,10,4,0.113475
BASELINE,nan,MCTS,69,70,0,R,0.305556,4,7,0.1
BASELINE,nan,MCTS,69,70,1,R,0.333333,10,1,0.1
BASELINE,nan,MCTS,69,70,2,MCTS,0.472222,6,6,0.1
BASELINE,nan,MCTS,70,71,0,R,0.138889,4,3,0.209524
BASELINE,nan,MCTS,70,71,1,R,0.388889,10,5,0.209524
BASELINE,nan,MCTS,70,71,2,MCTS,0.444444,2,3,0.209524
BASELINE,nan,MCTS,71,72,0,R,0.5,10,2,0.051282
BASELINE,nan,MCTS,71,72,1,R,0.527778,6,10,0.051282
BASELINE,nan,MCTS,71,72,2,MCTS,0.416667,2,8,0.051282
BASELINE,nan,MCTS,72,73,0,R,0.222222,3,5,0.211382
BASELINE,nan,MCTS,72,73,1,R,0.333333,3,7,0.211382
BASELINE,nan,MCTS,72,73,2,MCTS,0.583333,10,5,0.211382
BASELINE,nan,MCTS,73,74,0,R,0.638889,5,7,0.14966
BASELINE,nan,MCTS,73,74,1,R,0.333333,4,2,0.14966
BASELINE,nan,MCTS,73,74,2,MCTS,0.388889,10,8,0.14966
