lineup_type,lambda,selfish_agent,game_idx,seed,prod_gini,prod_min,prod_max,prod_range,winner_agent,num_turns
CONVEX,0.444444,WR,80,81,0.156028,0.277778,0.583333,0.305556,R,452
CONVEX,0.444444,WR,81,82,0.217054,0.222222,0.611111,0.388889,CONVEX,418
CONVEX,0.444444,WR,82,83,0.091503,0.388889,0.583333,0.194444,R,227
CONVEX,0.444444,WR,83,84,0.173333,0.277778,0.638889,0.361111,R,212
CONVEX,0.444444,WR,84,85,0.20915,0.277778,0.722222,0.444444,R,146
CONVEX,0.444444,WR,85,86,0.195122,0.222222,0.555556,0.333333,R,482
CONVEX,0.444444,WR,86,87,0.150943,0.277778,0.611111,0.333333,WR,306
CONVEX,0.444444,WR,87,88,0.152778,0.333333,0.638889,0.305556,WR,261
CONVEX,0.444444,WR,88,89,0.356589,0.138889,0.777778,0.638889,WR,408
CONVEX,0.444444,WR,89,90,0.186667,0.277778,0.666667,0.388889,CONVEX,148
CONVEX,0.444444,WR,90,91,0.217054,0.25,0.638889,0.388889,R,200
CONVEX,0.444444,WR,91,92,0.192308,0.222222,0.638889,0.416667,CONVEX,169
CONVEX,0.444444,WR,92,93,0.173333,0.333333,0.694444,0.361111,R,263
CONVEX,0.444444,WR,93,94,0.232558,0.222222,0.638889,0.416667,CONVEX,112
CONVEX,0.444444,WR,94,95,0.177778,0.25,0.583333,0.333333,WR,216
CONVEX,0.444444,WR,95,96,0.032787,0.527778,0.611111,0.083333,R,152
CONVEX,0.444444,WR,96,97,0.173913,0.277778,0.611111,0.333333,WR,426
CONVEX,0.444444,WR,97,98,0.3125,0.138889,0.555556,0.416667,WR,678
CONVEX,0.444444,WR,98,99,0.156028,0.333333,0.638889,0.305556,CONVEX,448
CONVEX,0.444444,WR,99,100,0.246377,0.222222,0.694444,0.472222,WR,375
CONVEX,0.666667,GREEDY,0,1,0.187135,0.277778,0.722222,0.444444,CONVEX,373
CONVEX,0.666667,GREEDY,1,2,0.169312,0.305556,0.75,0.444444,CONVEX,256
CONVEX,0.666667,GREEDY,2,3,0.197531,0.277778,0.722222,0.444444,GREEDY,216
CONVEX,0.666667,GREEDY,3,4,0.042328,0.527778,0.638889,0.111111,R,284
CONVEX,0.666667,GREEDY,4,5,0.119403,0.416667,0.75,0.333333,R,275
CONVEX,0.666667,GREEDY,5,6,0.157576,0.277778,0.638889,0.361111,R,308
CONVEX,0.666667,GREEDY,6,7,0.143791,0.333333,0.638889,0.305556,R,287
CONVEX,0.666667,GREEDY,7,8,0.24359,0.138889,0.666667,0.527778,R,449
CONVEX,0.666667,GREEDY,8,9,0.156863,0.277778,0.611111,0.333333,GREEDY,153
CONVEX,0.666667,GREEDY,9,10,0.075269,0.472222,0.666667,0.194444,R,173
CONVEX,0.666667,GREEDY,10,11,0.205128,0.194444,0.638889,0.444444,GREEDY,138
CONVEX,0.666667,GREEDY,11,12,0.185185,0.25,0.666667,0.416667,GREEDY,306
CONVEX,0.666667,GREEDY,12,13,0.163743,0.305556,0.694444,0.388889,R,113
CONVEX,0.666667,GREEDY,13,14,0.24359,0.138889,0.666667,0.527778,R,164
CONVEX,0.666667,GREEDY,14,15,0.201258,0.222222,0.666667,0.444444,GREEDY,600
CONVEX,0.666667,GREEDY,15,16,0.183908,0.277778,0.722222,0.444444,R,152
CONVEX,0.666667,GREEDY,16,17,0.190476,0.25,0.694444,0.444444,R,479
CONVEX,0.666667,GREEDY,17,18,0.104167,0.472222,0.75,0.277778,GREEDY,306
CONVEX,0.666667,GREEDY,18,19,0.112994,0.361111,0.638889,0.277778,R,389
CONVEX,0.666667,GREEDY,19,20,0.166667,0.277778,0.666667,0.388889,GREEDY,558
CONVEX,0.666667,GREEDY,20,21,0.029412,0.583333,0.666667,0.083333,GREEDY,96
CONVEX,0.666667,GREEDY,21,22,0.17284,0.277778,0.666667,0.388889,GREEDY,249
CONVEX,0.666667,GREEDY,22,23,0.043011,0.527778,0.638889,0.111111,GREEDY,159
CONVEX,0.666667,GREEDY,23,24,0.169492,0.277778,0.694444,0.416667,R,365
CONVEX,0.666667,GREEDY,24,25,0.234568,0.194444,0.722222,0.527778,NONE,1000
CONVEX,0.666667,GREEDY,25,26,0.114943,0.361111,0.638889,0.277778,CONVEX,175
CONVEX,0.666667,GREEDY,26,27,0.116959,0.361111,0.638889,0.277778,R,383
CONVEX,0.666667,GREEDY,27,28,0.157576,0.305556,0.666667,0.361111,GREEDY,663
CONVEX,0.666667,GREEDY,28,29,0.201258,0.222222,0.666667,0.444444,GREEDY,708
CONVEX,0.666667,GREEDY,29,30,0.064516,0.472222,0.638889,0.166667,R,269
CONVEX,0.666667,GREEDY,30,31,0.091954,0.444444,0.666667,0.222222,CONVEX,283
CONVEX,0.666667,GREEDY,31,32,0.074074,0.472222,0.666667,0.194444,GREEDY,435
CONVEX,0.666667,GREEDY,32,33,0.157576,0.277778,0.638889,0.361111,GREEDY,483
CONVEX,0.666667,GREEDY,33,34,0.066667,0.444444,0.611111,0.166667,R,170
CONVEX,0.666667,GREEDY,34,35,0.126437,0.333333,0.638889,0.305556,R,245
CONVEX,0.666667,GREEDY,35,36,0.08046,0.416667,0.611111,0.194444,CONVEX,202
CONVEX,0.666667,GREEDY,36,37,0.16129,0.305556,0.722222,0.416667,R,167
CONVEX,0.666667,GREEDY,37,38,0.278788,0.111111,0.75,0.638889,GREEDY,279
CONVEX,0.666667,GREEDY,38,39,0.248366,0.138889,0.666667,0.527778,CONVEX,157
CONVEX,0.666667,GREEDY,39,40,0.091954,0.416667,0.638889,0.222222,CONVEX,247
CONVEX,0.666667,GREEDY,40,41,0.060606,0.527778,0.694444,0.166667,CONVEX,142
CONVEX,0.666667,GREEDY,41,42,0.22619,0.222222,0.75,0.527778,CONVEX,730
CONVEX,0.666667,GREEDY,42,43,0.163934,0.361111,0.777778,0.416667,R,188
CONVEX,0.666667,GREEDY,43,44,0.149425,0.333333,0.694444,0.361111,CONVEX,274
CONVEX,0.666667,GREEDY,44,45,0.11828,0.416667,0.722222,0.305556,CONVEX,364
CONVEX,0.666667,GREEDY,45,46,0.10582,0.444444,0.722222,0.277778,R,221
CONVEX,0.666667,GREEDY,46,47,0.22619,0.194444,0.722222,0.527778,CONVEX,778
CONVEX,0.666667,GREEDY,47,48,0.178571,0.277778,0.694444,0.416667,GREEDY,258
CONVEX,0.666667,GREEDY,48,49,0.16092,0.277778,0.666667,0.388889,CONVEX,358
CONVEX,0.666667,GREEDY,49,50,0.075269,0.472222,0.666667,0.194444,CONVEX,334
CONVEX,0.666667,GREEDY,50,51,0.196721,0.25,0.75,0.5,CONVEX,85
CONVEX,0.666667,GREEDY,51,52,0.235294,0.222222,0.722222,0.5,R,557
CONVEX,0.666667,GREEDY,52,53,0.175439,0.25,0.666667,0.416667,CONVEX,130
CONVEX,0.666667,GREEDY,53,54,0.116402,0.444444,0.75,0.305556,GREEDY,66
CONVEX,0.666667,GREEDY,54,55,0.150538,0.361111,0.75,0.388889,GREEDY,354
CONVEX,0.666667,GREEDY,55,56,0.105263,0.361111,0.611111,0.25,GREEDY,222
CONVEX,0.666667,GREEDY,56,57,0.069652,0.5,0.694444,0.194444,R,275
CONVEX,0.666667,GREEDY,57,58,0.20915,0.194444,0.638889,0.444444,GREEDY,252
CONVEX,0.666667,GREEDY,58,59,0.130952,0.361111,0.666667,0.305556,GREEDY,198
CONVEX,0.666667,GREEDY,59,60,0.218391,0.25,0.777778,0.527778,R,182
CONVEX,0.666667,GREEDY,60,61,0.128655,0.333333,0.638889,0.305556,GREEDY,294
CONVEX,0.666667,GREEDY,61,62,0.090395,0.416667,0.638889,0.222222,R,113
CONVEX,0.666667,GREEDY,62,63,0.11828,0.416667,0.722222,0.305556,R,176
CONVEX,0.666667,GREEDY,63,64,0.176101,0.277778,0.666667,0.388889,CONVEX,652
CONVEX,0.666667,GREEDY,64,65,0.125,0.388889,0.722222,0.333333,R,179
CONVEX,0.666667,GREEDY,65,66,0.019324,0.611111,0.666667,0.055556,R,251
CONVEX,0.666667,GREEDY,66,67,0.083333,0.472222,0.694444,0.222222,R,86
CONVEX,0.666667,GREEDY,67,68,0.202381,0.222222,0.694444,0.472222,R,761
CONVEX,0.666667,GREEDY,68,69,0.206061,0.194444,0.666667,0.472222,GREEDY,408
CONVEX,0.666667,GREEDY,69,70,0.202381,0.222222,0.694444,0.472222,R,350
CONVEX,0.666667,GREEDY,70,71,0.195402,0.277778,0.75,0.472222,CONVEX,388
CONVEX,0.666667,GREEDY,71,72,0.09375,0.444444,0.694444,0.25,GREEDY,258
CONVEX,0.666667,GREEDY,72,73,0.166667,0.361111,0.777778,0.416667,GREEDY,123
CONVEX,0.666667,GREEDY,73,74,0.169492,0.305556,0.722222,0.416667,GREEDY,489
CONVEX,0.666667,GREEDY,74,75,0.116402,0.388889,0.694444,0.305556,CONVEX,316
CONVEX,0.666667,GREEDY,75,76,0.214286,0.194444,0.694444,0.5,NONE,1000
CONVEX,0.666667,GREEDY,76,77,0.112994,0.388889,0.666667,0.277778,R,233
CONVEX,0.666667,GREEDY,77,78,0.293333,0.055556,0.666667,0.611111,NONE,1000
CONVEX,0.666667,GREEDY,78,79,0.135417,0.416667,0.777778,0.361111,GREEDY,153
CONVEX,0.666667,GREEDY,79,80,0.126984,0.388889,0.722222,0.333333,CONVEX,268
CONVEX,0.666667,GREEDY,80,81,0.169697,0.277778,0.666667,0.388889,GREEDY,120
CONVEX,0.666667,GREEDY,81,82,0.140351,0.361111,0.694444,0.333333,R,434
CONVEX,0.666667,GREEDY,82,83,0.176101,0.25,0.638889,0.388889,R,341
CONVEX,0.666667,GREEDY,83,84,0.112994,0.361111,0.638889,0.277778,R,332
CONVEX,0.666667,GREEDY,84,85,0.209877,0.194444,0.666667,0.472222,CONVEX,229
CONVEX,0.666667,GREEDY,85,86,0.188679,0.25,0.666667,0.416667,CONVEX,148
CONVEX,0.666667,GREEDY,86,87,0.126984,0.444444,0.777778,0.333333,GREEDY,333
CONVEX,0.666667,GREEDY,87,88,0.17284,0.25,0.638889,0.388889,CONVEX,643
CONVEX,0.666667,GREEDY,88,89,0.296296,0.111111,0.777778,0.666667,R,314
CONVEX,0.666667,GREEDY,89,90,0.264368,0.138889,0.777778,0.638889,GREEDY,945
CONVEX,0.666667,GREEDY,90,91,0.238095,0.194444,0.75,0.555556,R,86
CONVEX,0.666667,GREEDY,91,92,0.063492,0.472222,0.638889,0.166667,GREEDY,228
CONVEX,0.666667,GREEDY,92,93,0.096774,0.444444,0.694444,0.25,CONVEX,379
CONVEX,0.666667,GREEDY,93,94,0.154762,0.305556,0.666667,0.361111,CONVEX,127
CONVEX,0.666667,GREEDY,94,95,0.068966,0.444444,0.611111,0.166667,R,53
CONVEX,0.666667,GREEDY,95,96,0.061538,0.527778,0.694444,0.166667,GREEDY,168
CONVEX,0.666667,GREEDY,96,97,0.137931,0.333333,0.666667,0.333333,R,449
CONVEX,0.666667,GREEDY,97,98,0.188679,0.25,0.666667,0.416667,CONVEX,343
CONVEX,0.666667,GREEDY,98,99,0.154762,0.305556,0.666667,0.361111,GREEDY,543
CONVEX,0.666667,GREEDY,99,100,0.16092,0.305556,0.694444,0.388889,R,497
CONVEX,0.666667,AB,0,1,0.187135,0.277778,0.722222,0.444444,R,56
CONVEX,0.666667,AB,1,2,0.16092,0.305556,0.694444,0.388889,R,62
CONVEX,0.666667,AB,2,3,0.318841,0.083333,0.694444,0.611111,R,62
CONVEX,0.666667,AB,3,4,0.10582,0.444444,0.722222,0.277778,AB,66
CONVEX,0.666667,AB,4,5,0.119403,0.416667,0.75,0.333333,CONVEX,91
CONVEX,0.666667,AB,5,6,0.148148,0.277778,0.611111,0.333333,CONVEX,103
CONVEX,0.666667,AB,6,7,0.08642,0.388889,0.583333,0.194444,AB,75
CONVEX,0.666667,AB,7,8,0.213333,0.194444,0.638889,0.444444,AB,69
CONVEX,0.666667,AB,8,9,0.136054,0.277778,0.555556,0.277778,R,86
CONVEX,0.666667,AB,9,10,0.075269,0.472222,0.666667,0.194444,CONVEX,73
CONVEX,0.666667,AB,10,11,0.205128,0.194444,0.638889,0.444444,R,80
CONVEX,0.666667,AB,11,12,0.2,0.194444,0.611111,0.416667,R,65
CONVEX,0.666667,AB,12,13,0.163743,0.305556,0.694444,0.388889,R,83
CONVEX,0.666667,AB,13,14,0.24359,0.138889,0.666667,0.527778,R,56
CONVEX,0.666667,AB,14,15,0.166667,0.25,0.611111,0.361111,R,101
CONVEX,0.666667,AB,15,16,0.183908,0.277778,0.722222,0.444444,R,53
CONVEX,0.666667,AB,16,17,0.181818,0.25,0.666667,0.416667,CONVEX,73
CONVEX,0.666667,AB,17,18,0.104167,0.472222,0.75,0.277778,R,50
CONVEX,0.666667,AB,18,19,0.112994,0.361111,0.638889,0.277778,CONVEX,85
CONVEX,0.666667,AB,19,20,0.157576,0.277778,0.638889,0.361111,CONVEX,58
CONVEX,0.666667,AB,20,21,0.020513,0.583333,0.638889,0.055556,AB,117
CONVEX,0.666667,AB,21,22,0.148148,0.277778,0.611111,0.333333,R,74
CONVEX,0.666667,AB,22,23,0.043011,0.527778,0.638889,0.111111,AB,57
CONVEX,0.666667,AB,23,24,0.169492,0.277778,0.694444,0.416667,CONVEX,43
CONVEX,0.666667,AB,24,25,0.201258,0.194444,0.638889,0.444444,AB,66
CONVEX,0.666667,AB,25,26,0.140351,0.333333,0.666667,0.333333,CONVEX,142
CONVEX,0.666667,AB,26,27,0.100629,0.361111,0.583333,0.222222,CONVEX,112
CONVEX,0.666667,AB,27,28,0.055556,0.472222,0.611111,0.138889,R,74
CONVEX,0.666667,AB,28,29,0.111111,0.333333,0.583333,0.25,CONVEX,88
CONVEX,0.666667,AB,29,30,0.064516,0.472222,0.638889,0.166667,CONVEX,97
CONVEX,0.666667,AB,30,31,0.081871,0.444444,0.638889,0.194444,AB,75
CONVEX,0.666667,AB,31,32,0.052083,0.527778,0.666667,0.138889,R,107
CONVEX,0.666667,AB,32,33,0.148148,0.277778,0.611111,0.333333,CONVEX,97
CONVEX,0.666667,AB,33,34,0.109091,0.361111,0.611111,0.25,CONVEX,73
CONVEX,0.666667,AB,34,35,0.077778,0.444444,0.638889,0.194444,CONVEX,115
CONVEX,0.666667,AB,35,36,0.111111,0.361111,0.611111,0.25,AB,147
CONVEX,0.666667,AB,36,37,0.172414,0.305556,0.722222,0.416667,CONVEX,61
CONVEX,0.666667,AB,37,38,0.272109,0.111111,0.666667,0.555556,CONVEX,61
CONVEX,0.666667,AB,38,39,0.157576,0.277778,0.638889,0.361111,AB,51
CONVEX,0.666667,AB,39,40,0.071429,0.416667,0.583333,0.166667,AB,93
CONVEX,0.666667,AB,40,41,0.093567,0.388889,0.611111,0.222222,R,56
CONVEX,0.666667,AB,41,42,0.22619,0.222222,0.75,0.527778,CONVEX,79
CONVEX,0.666667,AB,42,43,0.172043,0.333333,0.777778,0.444444,AB,87
CONVEX,0.666667,AB,43,44,0.160494,0.277778,0.638889,0.361111,AB,81
CONVEX,0.666667,AB,44,45,0.173333,0.222222,0.583333,0.361111,R,89
CONVEX,0.666667,AB,45,46,0.0,0.583333,0.583333,0.0,AB,60
CONVEX,0.666667,AB,46,47,0.201258,0.194444,0.638889,0.444444,AB,81
CONVEX,0.666667,AB,47,48,0.121212,0.333333,0.611111,0.277778,CONVEX,79
CONVEX,0.666667,AB,48,49,0.154762,0.277778,0.638889,0.361111,AB,84
CONVEX,0.666667,AB,49,50,0.076503,0.472222,0.666667,0.194444,R,59
CONVEX,0.666667,AB,50,51,0.196721,0.25,0.75,0.5,R,74
CONVEX,0.666667,AB,51,52,0.175439,0.277778,0.694444,0.416667,AB,108
CONVEX,0.666667,AB,52,53,0.205128,0.194444,0.638889,0.444444,CONVEX,88
CONVEX,0.666667,AB,53,54,0.116402,0.444444,0.75,0.305556,AB,63
CONVEX,0.666667,AB,54,55,0.116959,0.361111,0.638889,0.277778,R,92
CONVEX,0.666667,AB,55,56,0.154762,0.305556,0.666667,0.361111,CONVEX,64
CONVEX,0.666667,AB,56,57,0.069652,0.5,0.694444,0.194444,AB,57
CONVEX,0.666667,AB,57,58,0.257576,0.111111,0.583333,0.472222,CONVEX,79
CONVEX,0.666667,AB,58,59,0.111111,0.361111,0.611111,0.25,R,71
CONVEX,0.666667,AB,59,60,0.294872,0.111111,0.75,0.638889,R,65
CONVEX,0.666667,AB,60,61,0.130952,0.333333,0.638889,0.305556,AB,63
CONVEX,0.666667,AB,61,62,0.031746,0.555556,0.638889,0.083333,CONVEX,67
CONVEX,0.666667,AB,62,63,0.1,0.416667,0.666667,0.25,R,80
CONVEX,0.666667,AB,63,64,0.166667,0.277778,0.638889,0.361111,AB,63
CONVEX,0.666667,AB,64,65,0.107527,0.388889,0.666667,0.277778,R,56
CONVEX,0.666667,AB,65,66,0.041026,0.527778,0.638889,0.111111,AB,90
CONVEX,0.666667,AB,66,67,0.064516,0.472222,0.638889,0.166667,R,89
CONVEX,0.666667,AB,67,68,0.226415,0.166667,0.666667,0.5,CONVEX,100
CONVEX,0.666667,AB,68,69,0.206061,0.194444,0.666667,0.472222,CONVEX,67
CONVEX,0.666667,AB,69,70,0.146893,0.305556,0.666667,0.361111,AB,54
CONVEX,0.666667,AB,70,71,0.175439,0.277778,0.694444,0.416667,AB,54
CONVEX,0.666667,AB,71,72,0.084656,0.444444,0.666667,0.222222,R,44
CONVEX,0.666667,AB,72,73,0.158192,0.361111,0.75,0.388889,AB,45
CONVEX,0.666667,AB,73,74,0.185185,0.222222,0.638889,0.416667,CONVEX,55
CONVEX,0.666667,AB,74,75,0.1,0.388889,0.638889,0.25,R,77
CONVEX,0.666667,AB,75,76,0.214286,0.194444,0.694444,0.5,R,77
CONVEX,0.666667,AB,76,77,0.111111,0.388889,0.666667,0.277778,R,44
CONVEX,0.666667,AB,77,78,0.32,0.055556,0.722222,0.666667,R,98
CONVEX,0.666667,AB,78,79,0.079096,0.472222,0.666667,0.194444,AB,54
CONVEX,0.666667,AB,79,80,0.126984,0.388889,0.722222,0.333333,R,41
CONVEX,0.666667,AB,80,81,0.150943,0.277778,0.611111,0.333333,CONVEX,76
CONVEX,0.666667,AB,81,82,0.128655,0.333333,0.638889,0.305556,AB,132
CONVEX,0.666667,AB,82,83,0.176101,0.25,0.638889,0.388889,R,62
CONVEX,0.666667,AB,83,84,0.114943,0.361111,0.638889,0.277778,CONVEX,94
CONVEX,0.666667,AB,84,85,0.202381,0.25,0.722222,0.472222,R,89
CONVEX,0.666667,AB,85,86,0.121212,0.333333,0.611111,0.277778,AB,48
CONVEX,0.666667,AB,86,87,0.065574,0.5,0.666667,0.166667,R,80
CONVEX,0.666667,AB,87,88,0.235294,0.166667,0.666667,0.5,AB,93
CONVEX,0.666667,AB,88,89,0.27673,0.111111,0.722222,0.611111,AB,84
CONVEX,0.666667,AB,89,90,0.245614,0.166667,0.75,0.583333,R,74
CONVEX,0.666667,AB,90,91,0.222222,0.194444,0.694444,0.5,R,44
CONVEX,0.666667,AB,91,92,0.067797,0.472222,0.638889,0.166667,R,62
CONVEX,0.666667,AB,92,93,0.067797,0.444444,0.611111,0.166667,R,92
CONVEX,0.666667,AB,93,94,0.154762,0.305556,0.666667,0.361111,CONVEX,91
CONVEX,0.666667,AB,94,95,0.068966,0.444444,0.611111,0.166667,R,86
CONVEX,0.666667,AB,95,96,0.043011,0.5,0.611111,0.111111,R,89
CONVEX,0.666667,AB,96,97,0.123457,0.333333,0.611111,0.277778,AB,84
CONVEX,0.666667,AB,97,98,0.188679,0.25,0.666667,0.416667,AB,69
CONVEX,0.666667,AB,98,99,0.053763,0.5,0.638889,0.138889,R,137
CONVEX,0.666667,AB,99,100,0.149425,0.305556,0.666667,0.361111,AB,48
CONVEX,0.666667,MCTS,0,1,0.272727,0.138889,0.638889,0.5,MCTS,318
CONVEX,0.666667,MCTS,1,2,0.206061,0.277778,0.75,0.472222,CONVEX,295
CONVEX,0.666667,MCTS,2,3,0.125786,0.333333,0.611111,0.277778,CONVEX,205
CONVEX,0.666667,MCTS,3,4,0.181818,0.305556,0.722222,0.416667,R,293
CONVEX,0.666667,MCTS,4,5,0.253333,0.222222,0.75,0.527778,CONVEX,364
CONVEX,0.666667,MCTS,5,6,0.130435,0.277778,0.527778,0.25,MCTS,354
CONVEX,0.666667,MCTS,6,7,0.067797,0.472222,0.638889,0.166667,CONVEX,160
CONVEX,0.666667,MCTS,7,8,0.258503,0.166667,0.694444,0.527778,MCTS,999
CONVEX,0.666667,MCTS,8,9,0.212121,0.194444,0.583333,0.388889,CONVEX,457
CONVEX,0.666667,MCTS,9,10,0.166667,0.305556,0.694444,0.388889,CONVEX,94
CONVEX,0.666667,MCTS,10,11,0.151515,0.25,0.527778,0.277778,R,254
CONVEX,0.666667,MCTS,11,12,0.122449,0.333333,0.583333,0.25,CONVEX,439
CONVEX,0.666667,MCTS,12,13,0.173333,0.305556,0.666667,0.361111,R,314
CONVEX,0.666667,MCTS,13,14,0.285714,0.111111,0.694444,0.583333,R,161
CONVEX,0.666667,MCTS,14,15,0.035088,0.5,0.583333,0.083333,MCTS,204
CONVEX,0.666667,MCTS,15,16,0.357724,0.111111,0.722222,0.611111,R,449
CONVEX,0.666667,MCTS,16,17,0.107143,0.361111,0.611111,0.25,CONVEX,259
CONVEX,0.666667,MCTS,17,18,0.122449,0.333333,0.583333,0.25,MCTS,375
CONVEX,0.666667,MCTS,18,19,0.241135,0.138889,0.611111,0.472222,R,182
CONVEX,0.666667,MCTS,19,20,0.060606,0.444444,0.583333,0.138889,CONVEX,343
CONVEX,0.666667,MCTS,20,21,0.071795,0.5,0.694444,0.194444,CONVEX,151
CONVEX,0.666667,MCTS,21,22,0.104575,0.388889,0.611111,0.222222,MCTS,468
CONVEX,0.666667,MCTS,22,23,0.081633,0.388889,0.555556,0.166667,CONVEX,307
CONVEX,0.666667,MCTS,23,24,0.169492,0.277778,0.694444,0.416667,CONVEX,160
CONVEX,0.666667,MCTS,24,25,0.140351,0.361111,0.694444,0.333333,MCTS,345
CONVEX,0.666667,MCTS,25,26,0.217687,0.194444,0.638889,0.444444,MCTS,378
CONVEX,0.666667,MCTS,26,27,0.208333,0.277778,0.694444,0.416667,R,290
CONVEX,0.666667,MCTS,27,28,0.152778,0.277778,0.583333,0.305556,R,338
CONVEX,0.666667,MCTS,28,29,0.113208,0.361111,0.611111,0.25,R,167
CONVEX,0.666667,MCTS,29,30,0.136364,0.277778,0.527778,0.25,CONVEX,292
CONVEX,0.666667,MCTS,30,31,0.070175,0.444444,0.611111,0.166667,MCTS,441
CONVEX,0.666667,MCTS,31,32,0.183007,0.277778,0.666667,0.388889,MCTS,258
CONVEX,0.666667,MCTS,32,33,0.136054,0.333333,0.611111,0.277778,CONVEX,217
CONVEX,0.666667,MCTS,33,34,0.089744,0.361111,0.555556,0.194444,CONVEX,142
CONVEX,0.666667,MCTS,34,35,0.190476,0.222222,0.611111,0.388889,CONVEX,388
CONVEX,0.666667,MCTS,35,36,0.084848,0.416667,0.611111,0.194444,MCTS,219
CONVEX,0.666667,MCTS,36,37,0.238994,0.166667,0.694444,0.527778,CONVEX,193
CONVEX,0.666667,MCTS,37,38,0.24,0.166667,0.666667,0.5,CONVEX,232
CONVEX,0.666667,MCTS,38,39,0.125786,0.361111,0.638889,0.277778,MCTS,321
CONVEX,0.666667,MCTS,39,40,0.115385,0.333333,0.583333,0.25,CONVEX,307
CONVEX,0.666667,MCTS,40,41,0.141026,0.305556,0.611111,0.305556,CONVEX,376
CONVEX,0.666667,MCTS,41,42,0.2,0.194444,0.611111,0.416667,CONVEX,130
CONVEX,0.666667,MCTS,42,43,0.198582,0.305556,0.694444,0.388889,R,224
CONVEX,0.666667,MCTS,43,44,0.213333,0.277778,0.722222,0.444444,MCTS,297
CONVEX,0.666667,MCTS,44,45,0.150943,0.333333,0.666667,0.333333,R,263
CONVEX,0.666667,MCTS,45,46,0.09697,0.361111,0.583333,0.222222,MCTS,150
CONVEX,0.666667,MCTS,46,47,0.176101,0.277778,0.666667,0.388889,MCTS,168
CONVEX,0.666667,MCTS,47,48,0.065574,0.472222,0.638889,0.166667,CONVEX,190
CONVEX,0.666667,MCTS,48,49,0.22695,0.25,0.694444,0.444444,CONVEX,115
CONVEX,0.666667,MCTS,49,50,0.170213,0.305556,0.638889,0.333333,MCTS,375
CONVEX,0.666667,MCTS,50,51,0.213333,0.25,0.694444,0.444444,CONVEX,157
CONVEX,0.666667,MCTS,51,52,0.087432,0.444444,0.666667,0.222222,CONVEX,226
CONVEX,0.666667,MCTS,52,53,0.19697,0.166667,0.527778,0.361111,CONVEX,205
CONVEX,0.666667,MCTS,53,54,0.137931,0.333333,0.666667,0.333333,MCTS,144
CONVEX,0.666667,MCTS,54,55,0.069652,0.527778,0.722222,0.194444,R,296
CONVEX,0.666667,MCTS,55,56,0.153846,0.277778,0.611111,0.333333,CONVEX,175
CONVEX,0.666667,MCTS,56,57,0.086022,0.444444,0.666667,0.222222,CONVEX,331
CONVEX,0.666667,MCTS,57,58,0.227273,0.194444,0.611111,0.416667,CONVEX,151
CONVEX,0.666667,MCTS,58,59,0.163265,0.25,0.583333,0.333333,R,167
CONVEX,0.666667,MCTS,59,60,0.183007,0.222222,0.611111,0.388889,R,137
CONVEX,0.666667,MCTS,60,61,0.135802,0.333333,0.638889,0.305556,MCTS,213
CONVEX,0.666667,MCTS,61,62,0.25,0.166667,0.583333,0.416667,R,98
CONVEX,0.666667,MCTS,62,63,0.196078,0.25,0.666667,0.416667,R,143
CONVEX,0.666667,MCTS,63,64,0.081633,0.388889,0.555556,0.166667,CONVEX,223
CONVEX,0.666667,MCTS,64,65,0.119048,0.333333,0.611111,0.277778,R,197
CONVEX,0.666667,MCTS,65,66,0.128205,0.361111,0.638889,0.277778,MCTS,264
CONVEX,0.666667,MCTS,66,67,0.291667,0.111111,0.694444,0.583333,R,179
CONVEX,0.666667,MCTS,67,68,0.111111,0.361111,0.611111,0.25,CONVEX,259
CONVEX,0.666667,MCTS,68,69,0.116959,0.388889,0.666667,0.277778,MCTS,150
CONVEX,0.666667,MCTS,69,70,0.289855,0.083333,0.638889,0.555556,CONVEX,544
CONVEX,0.666667,MCTS,70,71,0.141844,0.277778,0.555556,0.277778,R,170
CONVEX,0.666667,MCTS,71,72,0.095238,0.416667,0.638889,0.222222,CONVEX,211
CONVEX,0.666667,MCTS,72,73,0.16092,0.277778,0.666667,0.388889,MCTS,201
CONVEX,0.666667,MCTS,73,74,0.078431,0.416667,0.583333,0.166667,MCTS,249
CONVEX,0.666667,MCTS,74,75,0.083333,0.416667,0.611111,0.194444,R,308
CONVEX,0.666667,MCTS,75,76,0.201258,0.25,0.694444,0.444444,R,527
CONVEX,0.666667,MCTS,76,77,0.130719,0.361111,0.638889,0.277778,R,164
CONVEX,0.666667,MCTS,77,78,0.116959,0.388889,0.666667,0.277778,MCTS,189
CONVEX,0.666667,MCTS,78,79,0.076503,0.444444,0.638889,0.194444,MCTS,183
CONVEX,0.666667,MCTS,79,80,0.157576,0.361111,0.722222,0.361111,R,269
CONVEX,0.666667,MCTS,80,81,0.126437,0.361111,0.666667,0.305556,R,590
CONVEX,0.666667,MCTS,81,82,0.3,0.111111,0.611111,0.5,MCTS,222
CONVEX,0.666667,MCTS,82,83,0.108844,0.333333,0.555556,0.222222,R,350
CONVEX,0.666667,MCTS,83,84,0.111111,0.361111,0.611111,0.25,MCTS,315
CONVEX,0.666667,MCTS,84,85,0.188679,0.277778,0.694444,0.416667,R,293
CONVEX,0.666667,MCTS,85,86,0.093333,0.388889,0.583333,0.194444,CONVEX,358
CONVEX,0.666667,MCTS,86,87,0.206061,0.25,0.722222,0.472222,R,107
