method,lambda,n,gini_mean,gini_ci_low,gini_ci_high,max_min_ratio_mean,max_min_ratio_ci_low,max_min_ratio_ci_high,total_expected_production_mean,total_expected_production_ci_low,total_expected_production_ci_high,mean_entropy_mean,mean_entropy_ci_low,mean_entropy_ci_high
WEIGHTED_RANDOM,0.16666666666666666,500,0.103025400231899,0.0981251450571612,0.10771551106251798,1.6973886395767974,1.6480104068905808,1.7486715934927217,1.3252777777777778,1.3094430555555556,1.3409555555555552,1.0770475496535594,1.0634953506782676,1.0895978959493333
WEIGHTED_RANDOM,0.25,500,0.103025400231899,0.09817404628740456,0.10815192536307618,1.6973886395767974,1.645852971560818,1.7536887450372123,1.3252777777777778,1.3088305555555557,1.3411124999999997,1.0770475496535594,1.0634781873687027,1.0900355238482584
WEIGHTED_RANDOM,0.3333333333333333,500,0.103025400231899,0.0983540197854377,0.1078298811277399,1.6973886395767974,1.6461103124358871,1.754917255798467,1.3252777777777778,1.3106097222222224,1.340448611111111,1.0770475496535594,1.06442800113844,1.0903085119611717
WEIGHTED_RANDOM,0.41666666666666663,500,0.103025400231899,0.09836107880018566,0.1076413663175329,1.6973886395767974,1.644602661541245,1.7502979803070164,1.3252777777777778,1.3096097222222223,1.3412791666666666,1.0770475496535594,1.0636115710157032,1.0904319871449644
WEIGHTED_RANDOM,0.5,500,0.103025400231899,0.09792787682937197,0.10807570387358993,1.6973886395767974,1.645347916733679,1.7535093655860392,1.3252777777777778,1.3097222222222222,1.3414472222222222,1.0770475496535594,1.0636216466811867,1.0909136591915312
WEIGHTED_RANDOM,0.5833333333333333,500,0.103025400231899,0.09834720108852553,0.10767314222320215,1.6973886395767974,1.6484068095943445,1.7499324420372369,1.3252777777777778,1.3088319444444445,1.3417263888888888,1.0770475496535594,1.06361920777691,1.0908701226536037
WEIGHTED_RANDOM,0.6666666666666666,500,0.103025400231899,0.09802906624317088,0.10781455654835462,1.6973886395767974,1.6444581203132094,1.7496607981099137,1.3252777777777778,1.3096097222222223,1.3408958333333334,1.0770475496535594,1.063739478113179,1.0904837998216783
WEIGHTED_RANDOM,0.75,500,0.103025400231899,0.09828696579505841,0.107786007109834,1.6973886395767974,1.6435384491452387,1.7535786318647812,1.3252777777777778,1.3086111111111112,1.3413902777777778,1.0770475496535594,1.0630928831718804,1.0904497371208122
WEIGHTED_RANDOM,0.8333333333333333,500,0.103025400231899,0.09823530248196043,0.10790620258948,1.6973886395767974,1.6461985912092725,1.7531340303386416,1.3252777777777778,1.3098875,1.341388888888889,1.0770475496535594,1.0639731095475597,1.090412628656686
WEIGHTED_RANDOM,0.9166666666666666,500,0.103025400231899,0.09814802557743588,0.10783045350966734,1.6973886395767974,1.6459792829352022,1.7510206830997948,1.3252777777777778,1.3092777777777778,1.340725,1.0770475496535594,1.0635045438045065,1.0898952119447225
